gid,id,team,p_seq,stattype,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,wp,lp,save,p_gs,p_gf,p_cg,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
NYA199007120,perem001,CHA,1,value,18,0,21,0,0,0,0,0,0,4,0,9,0,0,0,0,0,2,0,0,1,,,1,,1,19900712,0,NYC16,v,NYA,1,0,0,regular,y,y
NYA199007120,hawka001,NYA,1,value,13,0,23,7,1,0,1,8,8,3,1,2,0,0,0,0,0,1,0,0,,1,,1,,,19900712,0,NYC16,h,CHA,0,1,0,regular,y,y
NYA199007120,cadag001,NYA,2,value,2,0,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,19900712,0,NYC16,h,CHA,0,1,0,regular,y,y
NYA199007120,jonej002,NYA,3,value,4,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,19900712,0,NYC16,h,CHA,0,1,0,regular,y,y
PHI199008150,robid001,SFN,1,value,18,0,28,7,2,0,1,6,6,4,1,3,0,0,0,0,0,0,1,0,,1,,1,,,19900815,0,PHI12,v,PHI,0,1,0,regular,y,y
PHI199008150,downk001,SFN,2,value,6,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,19900815,0,PHI12,v,PHI,0,1,0,regular,y,y
PHI199008150,mulht001,PHI,1,value,27,0,27,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,,,1,,1,19900815,0,PHI12,h,SFN,1,0,0,regular,y,y
CLE199009020,stied001,TOR,1,value,27,0,29,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,2,0,1,,,1,,1,19900902,0,CLE07,v,CLE,1,0,0,regular,y,y
CLE199009020,blacb001,CLE,1,value,21,0,27,5,2,0,1,2,2,1,0,5,0,1,0,0,0,0,0,0,,1,,1,,,19900902,0,CLE07,h,TOR,0,1,0,regular,y,y
CLE199009020,orosj001,CLE,2,value,3,1,4,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,,,,,,,19900902,0,CLE07,h,TOR,0,1,0,regular,y,y
CLE199009020,olins001,CLE,3,value,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,19900902,0,CLE07,h,TOR,0,1,0,regular,y,y
TEX199105010,key-j001,TOR,1,value,18,0,26,5,1,0,1,3,3,1,0,5,0,0,0,1,0,1,0,0,,1,,1,,,19910501,0,ARL01,v,TEX,0,1,0,regular,y,y
TEX199105010,macdr001,TOR,2,value,3,0,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,19910501,0,ARL01,v,TEX,0,1,0,regular,y,y
TEX199105010,frasw001,TOR,3,value,3,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,,,1,,19910501,0,ARL01,v,TEX,0,1,0,regular,y,y
TEX199105010,ryann001,TEX,1,value,27,0,29,0,0,0,0,0,0,2,0,16,0,0,0,0,0,0,0,0,1,,,1,,1,19910501,0,ARL01,h,TOR,1,0,0,regular,y,y
MON199105230,greet001,PHI,1,value,27,0,33,0,0,0,0,0,0,7,0,10,0,0,0,1,0,2,1,0,1,,,1,,1,19910523,0,MON02,v,MON,1,0,0,regular,y,y
MON199105230,boydo001,MON,1,value,24,0,31,6,1,1,0,1,1,1,0,6,0,1,0,0,0,1,0,0,,1,,1,,,19910523,0,MON02,h,PHI,0,1,0,regular,y,y
MON199105230,rusks001,MON,2,value,0,2,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,19910523,0,MON02,h,PHI,0,1,0,regular,y,y
MON199105230,joneb002,MON,3,value,3,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,1,,19910523,0,MON02,h,PHI,0,1,0,regular,y,y
OAK199107130,milab001,BAL,1,value,18,0,21,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1,,,1,,,19910713,0,OAK01,v,OAK,1,0,0,regular,y,y
OAK199107130,flanm001,BAL,2,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,19910713,0,OAK01,v,OAK,1,0,0,regular,y,y
OAK199107130,willm004,BAL,3,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,19910713,0,OAK01,v,OAK,1,0,0,regular,y,y
OAK199107130,olsog001,BAL,4,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1,,1,,19910713,0,OAK01,v,OAK,1,0,0,regular,y,y
OAK199107130,showe001,OAK,1,value,21,0,26,5,1,0,1,2,2,1,0,0,0,0,0,0,0,0,1,0,,1,,1,,,19910713,0,OAK01,h,BAL,0,1,0,regular,y,y
OAK199107130,chits001,OAK,2,value,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,19910713,0,OAK01,h,BAL,0,1,0,regular,y,y
OAK199107130,klinj001,OAK,3,value,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,19910713,0,OAK01,h,BAL,0,1,0,regular,y,y
OAK199107130,ecked001,OAK,4,value,3,0,5,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,,,,,1,,19910713,0,OAK01,h,BAL,0,1,0,regular,y,y
LAN199107280,martd001,MON,1,value,27,0,27,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,,,1,,1,19910728,0,LOS03,v,LAN,1,0,0,regular,y,y
LAN199107280,morgm001,LAN,1,value,27,0,33,4,0,1,0,2,0,1,0,5,0,1,0,1,0,0,1,0,,1,,1,,1,19910728,0,LOS03,h,MON,0,1,0,regular,y,y
BAL199108110,alvaw001,CHA,1,value,27,0,32,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,1,,,1,,1,19910811,0,BAL11,v,BAL,1,0,0,regular,y,y
BAL199108110,johnd001,BAL,1,value,4,0,13,8,2,0,1,4,4,1,0,3,0,0,0,0,0,0,0,0,,1,,1,,,19910811,0,BAL11,h,CHA,0,1,0,regular,y,y
BAL199108110,froht001,BAL,2,value,12,0,15,3,1,0,0,3,3,2,0,3,1,0,0,1,0,0,1,0,,,,,,,19910811,0,BAL11,h,CHA,0,1,0,regular,y,y
BAL199108110,poolj001,BAL,3,value,8,0,10,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,19910811,0,BAL11,h,CHA,0,1,0,regular,y,y
BAL199108110,olsog001,BAL,4,value,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,19910811,0,BAL11,h,CHA,0,1,0,regular,y,y
KCA199108260,hougc001,CHA,1,value,8,0,16,8,1,0,0,5,5,1,0,0,0,0,0,0,1,1,0,1,,1,,1,,,19910826,0,KAN06,v,KCA,0,1,0,regular,y,y
KCA199108260,pattk001,CHA,2,value,3,0,7,2,1,1,0,2,2,1,0,1,1,0,0,0,1,0,0,0,,,,,,,19910826,0,KAN06,v,KCA,0,1,0,regular,y,y
KCA199108260,palld001,CHA,3,value,10,0,12,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,19910826,0,KAN06,v,KCA,0,1,0,regular,y,y
KCA199108260,radis001,CHA,4,value,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,19910826,0,KAN06,v,KCA,0,1,0,regular,y,y
KCA199108260,sabeb001,KCA,1,value,27,0,30,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,1,,,1,,1,19910826,0,KAN06,h,CHA,1,0,0,regular,y,y
ATL199109110,harrg002,SDN,1,value,24,0,34,7,2,0,1,1,1,2,1,7,0,0,0,0,0,0,0,0,,1,,1,,1,19910911,0,ATL01,v,ATL,0,1,0,regular,y,y
ATL199109110,merck001,ATL,1,value,18,0,20,0,0,0,0,0,0,2,0,6,0,0,0,1,0,0,0,0,1,,,1,,,19910911,0,ATL01,h,SDN,1,0,0,regular,y,y
ATL199109110,wohlm001,ATL,2,value,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,19910911,0,ATL01,h,SDN,1,0,0,regular,y,y
ATL199109110,penaa001,ATL,3,value,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,1,,19910911,0,ATL01,h,SDN,1,0,0,regular,y,y
CLE199204121,younm001,BOS,1,value,24,0,32,0,0,0,0,2,2,7,0,6,0,0,0,0,0,6,1,0,,1,,1,,1,19920412,1,CLE07,v,CLE,0,1,0,regular,y,y
CLE199204121,nagyc001,CLE,1,value,21,0,32,8,1,0,0,1,1,4,0,10,0,0,0,0,0,1,1,0,1,,,1,,,19920412,1,CLE07,h,BOS,1,0,0,regular,y,y
CLE199204121,arnsb001,CLE,2,value,3,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,19920412,1,CLE07,h,BOS,1,0,0,regular,y,y
CLE199204121,lilld001,CLE,3,value,3,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,1,,1,,19920412,1,CLE07,h,BOS,1,0,0,regular,y,y
LAN199208170,olivf001,SFN,1,value,15,0,18,4,1,0,1,2,2,2,0,2,0,0,0,0,0,0,1,0,,1,,1,,,19920817,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN199208170,branj001,SFN,2,value,6,0,8,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,19920817,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN199208170,righd001,SFN,3,value,3,0,6,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,1,,19920817,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN199208170,grosk001,LAN,1,value,27,0,29,0,0,0,0,0,0,2,0,6,1,0,0,0,0,0,0,0,1,,,1,,1,19920817,0,LOS03,h,SFN,1,0,0,regular,y,y
SEA199304220,heskj001,BOS,1,value,9,2,17,6,0,0,1,5,5,2,0,1,0,0,0,0,0,2,0,0,,1,,1,,,19930422,0,SEA02,v,SEA,0,1,0,regular,y,y
SEA199304220,quanp001,BOS,2,value,8,0,12,4,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,,,,,,,19930422,0,SEA02,v,SEA,0,1,0,regular,y,y
SEA199304220,fosst001,BOS,3,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,19930422,0,SEA02,v,SEA,0,1,0,regular,y,y
SEA199304220,harrg001,BOS,4,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,19930422,0,SEA02,v,SEA,0,1,0,regular,y,y
SEA199304220,ryank001,BOS,5,value,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,19930422,0,SEA02,v,SEA,0,1,0,regular,y,y
SEA199304220,bosic001,SEA,1,value,27,0,28,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,1,,,1,,1,19930422,0,SEA02,h,BOS,1,0,0,regular,y,y
NYA199309040,milab001,CLE,1,value,16,0,25,6,1,0,1,4,2,3,0,2,0,0,0,0,0,1,0,0,,1,,1,,,19930904,0,NYC16,v,NYA,0,1,0,regular,y,y
NYA199309040,wertb001,CLE,2,value,8,0,10,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,19930904,0,NYC16,v,NYA,0,1,0,regular,y,y
NYA199309040,abboj001,NYA,1,value,27,0,30,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,1,,,1,,1,19930904,0,NYC16,h,CLE,1,0,0,regular,y,y
HOU199309080,tanaf001,NYN,1,value,15,0,21,7,3,0,2,4,4,0,0,0,0,0,0,1,0,0,0,0,,1,,1,,,19930908,0,HOU02,v,HOU,0,1,0,regular,y,y
HOU199309080,manzj001,NYN,2,value,8,0,12,2,0,0,0,3,0,1,0,4,0,0,0,0,0,0,0,0,,,,,,,19930908,0,HOU02,v,HOU,0,1,0,regular,y,y
HOU199309080,telgd001,NYN,3,value,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,19930908,0,HOU02,v,HOU,0,1,0,regular,y,y
HOU199309080,kiled001,HOU,1,value,27,0,28,0,0,0,0,1,0,1,0,9,0,1,0,0,0,0,0,0,1,,,1,,1,19930908,0,HOU02,h,NYN,1,0,0,regular,y,y
LAN199404080,merck001,ATL,1,value,27,0,31,0,0,0,0,0,0,4,0,10,0,0,0,0,0,1,0,0,1,,,1,,1,19940408,0,LOS03,v,LAN,1,0,0,regular,y,y
LAN199404080,astap001,LAN,1,value,23,0,29,5,0,1,3,4,4,2,0,11,0,0,0,0,1,0,0,0,,1,,1,,,19940408,0,LOS03,h,ATL,0,1,0,regular,y,y
LAN199404080,wayng001,LAN,2,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,19940408,0,LOS03,h,ATL,0,1,0,regular,y,y
LAN199404080,parkc002,LAN,3,value,3,0,6,1,1,0,0,2,2,2,0,2,0,0,0,0,0,0,0,0,,,,,1,,19940408,0,LOS03,h,ATL,0,1,0,regular,y,y
MIN199404270,navaj001,MIL,1,value,12,0,25,9,2,1,1,5,5,3,1,1,1,0,0,0,0,2,0,0,,1,,1,,,19940427,0,MIN03,v,MIN,0,1,0,regular,y,y
MIN199404270,henrd002,MIL,2,value,5,0,7,1,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,,,,,,,19940427,0,MIN03,v,MIN,0,1,0,regular,y,y
MIN199404270,orosj001,MIL,3,value,4,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,19940427,0,MIN03,v,MIN,0,1,0,regular,y,y
MIN199404270,fettm001,MIL,4,value,3,0,6,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,19940427,0,MIN03,v,MIN,0,1,0,regular,y,y
MIN199404270,erics001,MIN,1,value,27,0,31,0,0,0,0,0,0,4,0,5,1,1,0,0,0,0,0,0,1,,,1,,1,19940427,0,MIN03,h,MIL,1,0,0,regular,y,y
TEX199407280,lorra001,CAL,1,value,20,0,28,6,0,0,3,4,4,2,0,4,0,0,0,0,0,0,0,0,,1,,1,,,19940728,0,ARL02,v,TEX,0,1,0,regular,y,y
TEX199407280,sprir001,CAL,2,value,4,0,5,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,,,,,1,,19940728,0,ARL02,v,TEX,0,1,0,regular,y,y
TEX199407280,rogek001,TEX,1,value,27,0,27,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,,,1,,1,19940728,0,ARL02,h,CAL,1,0,0,regular,y,y
LAN199507140,burkj001,FLO,1,value,15,0,22,6,1,0,0,3,3,1,0,5,0,0,0,1,0,1,0,0,,1,,1,,,19950714,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN199507140,weatd001,FLO,2,value,1,0,3,2,0,0,0,2,2,0,0,1,0,0,0,0,0,1,0,0,,,,,,,19950714,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN199507140,murpr001,FLO,3,value,1,0,3,1,0,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,,,,,,,19950714,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN199507140,matht001,FLO,4,value,1,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,19950714,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN199507140,mantm001,FLO,5,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,19950714,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN199507140,nen-r001,FLO,6,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,19950714,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN199507140,martr002,LAN,1,value,27,0,28,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,,,1,,1,19950714,0,LOS03,h,FLO,1,0,0,regular,y,y
FLO199605110,thomm002,COL,1,value,4,0,14,7,1,0,1,8,8,3,0,1,0,0,0,1,0,0,0,0,,1,,1,,,19960511,0,MIA01,v,FLO,0,1,0,regular,y,y
FLO199605110,habyj001,COL,2,value,11,0,14,2,0,0,1,1,1,0,0,5,1,1,0,0,0,0,0,0,,,,,,,19960511,0,MIA01,v,FLO,0,1,0,regular,y,y
FLO199605110,munom001,COL,3,value,6,0,9,2,0,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,,,,,,,19960511,0,MIA01,v,FLO,0,1,0,regular,y,y
FLO199605110,painl001,COL,4,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,19960511,0,MIA01,v,FLO,0,1,0,regular,y,y
FLO199605110,leita001,FLO,1,value,27,0,28,0,0,0,0,0,0,2,0,6,1,0,0,0,0,0,0,0,1,,,1,,1,19960511,0,MIA01,h,COL,1,0,0,regular,y,y
NYA199605140,hitcs001,SEA,1,value,17,0,24,6,0,0,0,2,2,4,1,3,0,0,0,0,1,1,2,0,,1,,1,,,19960514,0,NYC16,v,NYA,0,1,0,regular,y,y
NYA199605140,jackm001,SEA,2,value,3,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,19960514,0,NYC16,v,NYA,0,1,0,regular,y,y
NYA199605140,davit002,SEA,3,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,19960514,0,NYC16,v,NYA,0,1,0,regular,y,y
NYA199605140,hurte001,SEA,4,value,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,19960514,0,NYC16,v,NYA,0,1,0,regular,y,y
NYA199605140,goodd001,NYA,1,value,27,0,33,0,0,0,0,0,0,6,0,5,0,1,0,0,0,0,0,0,1,,,1,,1,19960514,0,NYC16,h,SEA,1,0,0,regular,y,y
COL199609170,nomoh001,LAN,1,value,27,0,30,0,0,0,0,0,0,4,0,8,0,0,0,0,0,2,1,0,1,,,1,,1,19960917,0,DEN02,v,COL,1,0,0,regular,y,y
COL199609170,swifb001,COL,1,value,15,4,23,7,2,0,0,5,5,2,0,2,0,0,0,0,0,0,0,0,,1,,1,,,19960917,0,DEN02,h,LAN,0,1,0,regular,y,y
COL199609170,reeds001,COL,2,value,6,0,8,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,,,,,,,19960917,0,DEN02,h,LAN,0,1,0,regular,y,y
COL199609170,rekab001,COL,3,value,3,0,6,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,19960917,0,DEN02,h,LAN,0,1,0,regular,y,y
COL199609170,beckr003,COL,4,value,3,0,8,3,0,0,1,3,3,2,0,1,0,1,0,0,0,0,0,0,,,,,1,,19960917,0,DEN02,h,LAN,0,1,0,regular,y,y
SFN199706100,browk001,FLO,1,value,27,0,28,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,,,1,,1,19970610,0,SFO02,v,SFN,1,0,0,regular,y,y
SFN199706100,vanlb001,SFN,1,value,19,0,27,1,0,0,1,4,3,7,0,4,0,2,1,0,0,2,0,0,,1,,1,,,19970610,0,SFO02,h,FLO,0,1,0,regular,y,y
SFN199706100,carld001,SFN,2,value,8,0,16,7,3,0,0,5,4,2,1,2,0,0,0,0,1,0,1,0,,,,,1,,19970610,0,SFO02,h,FLO,0,1,0,regular,y,y
PIT199707120,holtc001,HOU,1,value,23,0,27,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,,,,1,,,19970712,0,PIT07,v,PIT,0,1,0,regular,y,y
PIT199707120,wagnb001,HOU,2,value,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,,,,,,19970712,0,PIT07,v,PIT,0,1,0,regular,y,y
PIT199707120,hudej001,HOU,3,value,2,0,5,1,0,0,1,3,3,2,0,1,0,0,0,0,0,0,0,0,,1,,,1,,19970712,0,PIT07,v,PIT,0,1,0,regular,y,y
PIT199707120,cordf001,PIT,1,value,27,0,30,0,0,0,0,0,0,2,0,10,1,0,0,0,0,0,0,0,,,,1,,,19970712,0,PIT07,h,HOU,1,0,0,regular,y,y
PIT199707120,rincr001,PIT,2,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,,,,1,,19970712,0,PIT07,h,HOU,1,0,0,regular,y,y
NYA199805170,hawkl001,MIN,1,value,21,0,27,6,2,1,1,4,4,0,0,5,0,1,0,0,0,2,0,1,,1,,1,,,19980517,0,NYC16,v,NYA,0,1,0,regular,y,y
NYA199805170,nauld001,MIN,2,value,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,19980517,0,NYC16,v,NYA,0,1,0,regular,y,y
NYA199805170,swing001,MIN,3,value,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,19980517,0,NYC16,v,NYA,0,1,0,regular,y,y
NYA199805170,welld001,NYA,1,value,27,0,27,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,,,1,,1,19980517,0,NYC16,h,MIN,1,0,0,regular,y,y
ARI199906250,jimej001,SLN,1,value,27,0,28,0,0,0,0,0,0,2,0,8,1,0,0,0,0,0,0,0,1,,,1,,1,19990625,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI199906250,johnr005,ARI,1,value,27,0,32,5,3,0,0,1,1,2,0,14,0,0,0,1,0,0,0,0,,1,,1,,1,19990625,0,PHO01,h,SLN,0,1,0,regular,y,y
NYA199907180,vazqj001,MON,1,value,21,2,31,7,2,0,2,6,6,2,0,3,2,0,0,0,0,0,0,0,,1,,1,,,19990718,0,NYC16,v,NYA,0,1,0,regular,y,y
NYA199907180,ayalb002,MON,2,value,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,19990718,0,NYC16,v,NYA,0,1,0,regular,y,y
NYA199907180,coned001,NYA,1,value,27,0,27,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,,,1,,1,19990718,0,NYC16,h,MON,1,0,0,regular,y,y
MIN199909110,ortir002,ANA,1,value,13,0,21,7,0,2,1,6,6,1,0,3,1,0,1,0,0,1,1,0,,1,,1,,,19990911,0,MIN03,v,MIN,0,1,0,regular,y,y
MIN199909110,levia001,ANA,2,value,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,19990911,0,MIN03,v,MIN,0,1,0,regular,y,y
MIN199909110,holtm001,ANA,3,value,3,0,4,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,19990911,0,MIN03,v,MIN,0,1,0,regular,y,y
MIN199909110,mints001,ANA,4,value,3,0,6,2,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,,,,,1,,19990911,0,MIN03,v,MIN,0,1,0,regular,y,y
MIN199909110,milte001,MIN,1,value,27,0,28,0,0,0,0,0,0,2,0,13,0,0,0,0,0,0,1,0,1,,,1,,1,19990911,0,MIN03,h,ANA,1,0,0,regular,y,y
BAL200104040,nomoh001,BOS,1,value,27,0,30,0,0,0,0,0,0,3,0,11,0,1,0,0,0,0,0,0,1,,,1,,1,20010404,0,BAL12,v,BAL,1,0,0,regular,y,y
BAL200104040,ponss001,BAL,1,value,22,0,28,4,1,0,2,3,2,1,0,10,0,0,0,0,0,0,1,0,,1,,1,,,20010404,0,BAL12,h,BOS,0,1,0,regular,y,y
BAL200104040,ryanb001,BAL,2,value,1,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,20010404,0,BAL12,h,BOS,0,1,0,regular,y,y
BAL200104040,tromm001,BAL,3,value,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20010404,0,BAL12,h,BOS,0,1,0,regular,y,y
BAL200104040,robew001,BAL,4,value,3,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20010404,0,BAL12,h,BOS,0,1,0,regular,y,y
SDN200105120,burna001,FLO,1,value,27,0,36,0,0,0,0,0,0,9,0,7,1,1,0,0,0,3,0,0,1,,,1,,1,20010512,0,SAN01,v,SDN,1,0,0,regular,y,y
SDN200105120,serrw001,SDN,1,value,21,0,30,6,2,0,0,3,1,2,0,6,0,0,0,0,0,0,0,0,,1,,1,,,20010512,0,SAN01,h,FLO,0,1,0,regular,y,y
SDN200105120,myerr002,SDN,2,value,6,0,7,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,,,,,1,,20010512,0,SAN01,h,FLO,0,1,0,regular,y,y
SDN200109030,smitb004,SLN,1,value,27,0,31,0,0,0,0,0,0,4,0,7,0,0,0,0,0,1,0,0,1,,,1,,1,20010903,0,SAN01,v,SDN,1,0,0,regular,y,y
SDN200109030,joneb003,SDN,1,value,20,0,30,7,1,0,1,4,3,3,0,3,0,0,0,0,0,1,0,0,,1,,1,,,20010903,0,SAN01,h,SLN,0,1,0,regular,y,y
SDN200109030,lee-d003,SDN,2,value,4,0,7,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,,,,,,,20010903,0,SAN01,h,SLN,0,1,0,regular,y,y
SDN200109030,serrw001,SDN,3,value,3,0,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,,,,,1,,20010903,0,SAN01,h,SLN,0,1,0,regular,y,y
BOS200204270,jamed002,TBA,1,value,7,0,15,5,1,0,1,6,6,2,1,1,0,0,1,0,0,0,0,0,,1,,1,,,20020427,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS200204270,sosaj002,TBA,2,value,5,0,9,4,2,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20020427,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS200204270,harpt002,TBA,3,value,6,0,7,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,,,,,,20020427,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS200204270,zambv001,TBA,4,value,3,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20020427,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS200204270,creed001,TBA,5,value,3,0,8,1,0,0,0,2,2,3,0,3,1,0,0,0,0,0,0,0,,,,,1,,20020427,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS200204270,lowed001,BOS,1,value,27,0,28,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1,,,1,,1,20020427,0,BOS07,h,TBA,1,0,0,regular,y,y
PHI200304270,foppj001,SFN,1,value,18,0,24,3,0,0,1,1,1,4,0,5,0,0,0,0,0,0,0,0,,1,,1,,,20030427,0,PHI12,v,PHI,0,1,0,regular,y,y
PHI200304270,nathj001,SFN,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20030427,0,PHI12,v,PHI,0,1,0,regular,y,y
PHI200304270,rodrf002,SFN,3,value,3,0,4,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,1,,20030427,0,PHI12,v,PHI,0,1,0,regular,y,y
PHI200304270,millk004,PHI,1,value,27,0,29,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,1,0,1,,,1,,1,20030427,0,PHI12,h,SFN,1,0,0,regular,y,y
